customer_id,signup_date,last_active_date,tenure_days,segment,plan_type,region,device,acquisition_channel,sessions_last_30d,avg_session_duration,feature_usage_score,engagement_score,revenue,lifetime_value,churn,churn_date,churn_reason,retention_flag,revenue_at_risk,churn_rate,retention_rate,engagement_band,tenure_band
C0744,2024-12-16,2025-10-24,312,SMB,Standard,APAC,Mobile,Organic,43,6.75,97,40.0,256.09,498.56,1,2025-11-22,Low Engagement,0,256.09,100,0,Medium Engagement,181+ Days
C0745,2024-05-12,2025-03-04,296,Individual,Basic,EU,Desktop,Organic,24,3.58,47,20.8,388.86,646.17,1,2025-03-26,Price,0,388.86,100,0,Low Engagement,181+ Days
C0746,2024-12-23,2025-01-11,19,Individual,Standard,US,Mobile,Referral,26,3.64,98,29.0,126.39,410.75,1,2025-01-14,Service Issues,0,126.39,100,0,Medium Engagement,0–30 Days
C0747,2024-09-15,2025-04-07,204,SMB,Basic,APAC,Desktop,Organic,40,4.6,18,22.2,149.36,480.57,1,2025-04-13,Low Engagement,0,149.36,100,0,Low Engagement,181+ Days
C0748,2024-01-23,2024-05-29,127,SMB,Standard,EU,Desktop,Referral,5,8.67,71,33.3,136.5,314.92,1,2024-06-13,Low Engagement,0,136.5,100,0,Medium Engagement,91–180 Days
C0749,2024-02-22,2024-11-27,279,Individual,Basic,APAC,Desktop,Referral,33,5.5,32,25.2,496.0,1440.78,1,2024-12-08,Better Alternative,0,496.0,100,0,Medium Engagement,181+ Days
C0750,2024-06-13,2024-09-10,89,Enterprise,Premium,EU,Desktop,Organic,8,7.11,43,25.8,114.75,299.97,1,2024-09-19,Low Engagement,0,114.75,100,0,Medium Engagement,31–90 Days
C0751,2024-07-20,2024-10-30,102,Individual,Premium,APAC,Desktop,Paid,48,4.53,91,34.6,296.25,949.75,1,2024-11-14,Service Issues,0,296.25,100,0,Medium Engagement,91–180 Days
C0752,2024-03-23,2024-12-23,275,SMB,Premium,US,Desktop,Referral,32,3.37,36,20.2,464.13,988.65,1,2025-01-21,Low Engagement,0,464.13,100,0,Low Engagement,181+ Days
C0753,2024-05-24,2025-04-30,341,Individual,Standard,US,Desktop,Organic,5,9.59,88,38.2,90.51,230.56,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0754,2024-03-25,2025-03-19,359,Individual,Standard,APAC,Mobile,Referral,36,6.43,35,28.5,486.01,1200.81,1,2025-03-20,Price,0,486.01,100,0,Medium Engagement,181+ Days
C0755,2024-03-18,2024-12-09,266,Individual,Basic,EU,Mobile,Paid,30,9.41,80,41.5,474.79,1048.25,1,2024-12-25,Service Issues,0,474.79,100,0,Medium Engagement,181+ Days
C0756,2024-01-01,2024-05-22,142,SMB,Basic,APAC,Desktop,Paid,33,2.83,87,26.7,444.59,1459.55,1,2024-06-06,Low Engagement,0,444.59,100,0,Medium Engagement,91–180 Days
C0757,2024-02-20,2024-12-01,285,Enterprise,Basic,EU,Mobile,Organic,40,2.32,20,16.8,122.99,225.29,1,2024-12-18,Better Alternative,0,122.99,100,0,Low Engagement,181+ Days
C0758,2024-06-21,2025-03-21,273,Enterprise,Standard,APAC,Mobile,Referral,28,8.7,1,27.5,324.35,583.51,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0759,2024-07-23,2025-01-19,180,SMB,Premium,EU,Desktop,Referral,13,7.13,30,24.9,385.23,1022.33,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0760,2024-09-16,2024-09-26,10,Enterprise,Basic,US,Mobile,Referral,35,2.68,96,28.1,493.29,1388.61,1,2024-09-29,Price,0,493.29,100,0,Medium Engagement,0–30 Days
C0761,2024-10-14,2025-09-01,322,SMB,Premium,APAC,Desktop,Referral,35,3.42,29,19.9,106.6,201.39,1,2025-09-18,Better Alternative,0,106.6,100,0,Low Engagement,181+ Days
C0762,2024-02-03,2024-04-16,73,Individual,Standard,US,Mobile,Organic,14,8.21,75,34.6,387.69,884.49,1,2024-05-15,Price,0,387.69,100,0,Medium Engagement,31–90 Days
C0763,2024-12-13,2025-10-02,293,Enterprise,Standard,US,Desktop,Paid,7,5.08,43,20.6,182.62,619.65,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0764,2024-04-04,2024-08-12,130,SMB,Basic,APAC,Desktop,Organic,25,7.03,11,24.2,104.3,207.89,1,2024-09-01,Low Engagement,0,104.3,100,0,Low Engagement,91–180 Days
C0765,2024-03-12,2024-07-06,116,Individual,Basic,APAC,Mobile,Referral,35,3.87,50,24.2,222.26,630.49,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0766,2024-02-08,2024-08-10,184,Enterprise,Standard,EU,Mobile,Referral,47,4.43,48,27.7,401.04,1195.22,1,2024-08-11,Better Alternative,0,401.04,100,0,Medium Engagement,181+ Days
C0767,2024-06-02,2025-01-01,213,SMB,Standard,EU,Desktop,Paid,20,9.92,23,32.2,243.13,582.6,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0768,2024-09-06,2025-02-27,174,Individual,Basic,US,Desktop,Referral,27,3.23,23,16.9,278.01,938.3,1,2025-03-25,Better Alternative,0,278.01,100,0,Low Engagement,91–180 Days
C0769,2024-06-10,2025-04-20,314,Individual,Standard,EU,Desktop,Organic,3,5.56,59,23.3,497.68,1479.76,1,2025-04-27,Better Alternative,0,497.68,100,0,Low Engagement,181+ Days
C0770,2024-04-27,2024-09-03,129,Enterprise,Premium,EU,Mobile,Organic,15,8.6,10,26.0,211.57,511.12,1,2024-09-23,Low Engagement,0,211.57,100,0,Medium Engagement,91–180 Days
C0771,2024-09-15,2024-11-07,53,SMB,Premium,APAC,Mobile,Paid,21,3.15,12,13.9,315.39,832.21,1,2024-11-18,Better Alternative,0,315.39,100,0,Low Engagement,31–90 Days
C0772,2024-11-01,2025-09-18,321,Individual,Premium,EU,Mobile,Organic,11,4.74,90,27.6,195.32,563.54,1,2025-10-02,Price,0,195.32,100,0,Medium Engagement,181+ Days
C0773,2024-09-24,2025-03-08,165,Enterprise,Basic,US,Mobile,Organic,15,6.54,71,30.0,208.54,559.8,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0774,2024-02-23,2024-09-26,216,SMB,Basic,EU,Desktop,Organic,39,5.33,73,32.1,353.91,1152.82,1,2024-10-16,Low Engagement,0,353.91,100,0,Medium Engagement,181+ Days
C0775,2024-08-23,2024-12-18,117,Enterprise,Standard,US,Desktop,Organic,37,5.14,71,30.9,470.19,1040.9,1,2025-01-14,Price,0,470.19,100,0,Medium Engagement,91–180 Days
C0776,2024-08-09,2025-04-26,260,Enterprise,Basic,APAC,Desktop,Referral,41,4.26,63,28.3,280.33,588.63,1,2025-05-05,Price,0,280.33,100,0,Medium Engagement,181+ Days
C0777,2024-09-07,2025-08-16,343,Enterprise,Basic,US,Desktop,Organic,36,6.28,19,25.8,388.83,749.54,1,2025-09-01,Service Issues,0,388.83,100,0,Medium Engagement,181+ Days
C0778,2024-11-08,2025-03-27,139,Enterprise,Basic,EU,Mobile,Paid,28,6.62,71,32.8,62.82,98.98,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0779,2024-04-21,2025-02-17,302,Individual,Basic,APAC,Desktop,Paid,17,6.88,72,31.4,121.36,192.48,1,2025-02-27,Low Engagement,0,121.36,100,0,Medium Engagement,181+ Days
C0780,2024-09-11,2024-10-10,29,Individual,Basic,EU,Desktop,Organic,9,1.63,70,16.4,261.02,845.73,1,2024-10-28,Low Engagement,0,261.02,100,0,Low Engagement,0–30 Days
C0781,2024-10-29,2025-08-16,291,SMB,Basic,APAC,Mobile,Paid,41,6.68,77,36.4,29.61,84.59,1,2025-09-12,Service Issues,0,29.61,100,0,Medium Engagement,181+ Days
C0782,2024-07-25,2025-05-15,294,Individual,Basic,APAC,Mobile,Organic,38,9.58,27,35.6,141.37,398.81,1,2025-05-24,Better Alternative,0,141.37,100,0,Medium Engagement,181+ Days
C0783,2024-08-16,2024-08-26,10,Individual,Basic,EU,Desktop,Paid,17,5.87,1,18.2,268.35,732.4,1,2024-09-01,Low Engagement,0,268.35,100,0,Low Engagement,0–30 Days
C0784,2024-12-06,2025-04-13,128,Enterprise,Standard,EU,Mobile,Paid,0,7.44,42,24.9,27.18,86.93,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0785,2024-03-06,2024-04-19,44,Enterprise,Standard,APAC,Desktop,Organic,38,6.01,7,23.7,146.98,361.65,1,2024-05-04,Price,0,146.98,100,0,Low Engagement,31–90 Days
C0786,2024-03-15,2024-10-08,207,Individual,Standard,APAC,Mobile,Organic,20,8.69,12,27.5,266.73,864.42,1,2024-10-24,Service Issues,0,266.73,100,0,Medium Engagement,181+ Days
C0787,2024-04-12,2024-12-22,254,Enterprise,Basic,EU,Mobile,Referral,0,9.37,84,36.0,295.11,654.82,1,2025-01-12,Service Issues,0,295.11,100,0,Medium Engagement,181+ Days
C0788,2024-07-10,2024-09-16,68,Individual,Basic,US,Desktop,Organic,14,2.66,91,23.1,464.36,1557.19,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0789,2024-09-08,2025-08-08,334,Enterprise,Standard,EU,Mobile,Organic,3,4.93,34,18.0,329.77,955.45,1,2025-08-18,Low Engagement,0,329.77,100,0,Low Engagement,181+ Days
C0790,2024-08-13,2025-01-30,170,Individual,Standard,APAC,Desktop,Referral,19,4.53,22,18.4,219.07,441.28,1,2025-02-17,Low Engagement,0,219.07,100,0,Low Engagement,91–180 Days
C0791,2024-10-20,2025-04-26,188,SMB,Standard,EU,Mobile,Organic,9,4.65,45,20.2,466.57,1226.23,1,2025-05-05,Service Issues,0,466.57,100,0,Low Engagement,181+ Days
C0792,2024-11-01,2025-06-04,215,SMB,Basic,US,Mobile,Organic,22,2.13,14,11.8,396.74,1018.06,1,2025-06-28,Better Alternative,0,396.74,100,0,Low Engagement,181+ Days
C0793,2024-04-07,2024-04-28,21,Individual,Premium,EU,Mobile,Referral,40,8.32,1,29.0,116.0,205.99,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0794,2024-12-03,2025-09-14,285,SMB,Basic,APAC,Mobile,Organic,33,1.32,60,18.9,82.8,222.11,1,2025-09-15,Service Issues,0,82.8,100,0,Low Engagement,181+ Days
C0795,2024-10-12,2025-04-20,190,SMB,Basic,EU,Mobile,Organic,45,5.75,75,34.6,344.39,733.4,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0796,2024-11-30,2025-08-08,251,SMB,Standard,APAC,Desktop,Referral,47,6.96,63,36.2,288.74,463.34,1,2025-09-01,Better Alternative,0,288.74,100,0,Medium Engagement,181+ Days
C0797,2024-12-12,2025-07-25,225,SMB,Standard,APAC,Mobile,Referral,32,2.87,51,21.2,399.04,1355.66,1,2025-08-04,Service Issues,0,399.04,100,0,Low Engagement,181+ Days
C0798,2024-11-03,2025-07-21,260,SMB,Basic,EU,Desktop,Paid,33,9.15,35,34.7,374.63,1042.59,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0799,2024-09-05,2025-07-10,308,Individual,Basic,APAC,Mobile,Organic,38,8.55,66,38.9,320.1,1041.55,1,2025-07-28,Better Alternative,0,320.1,100,0,Medium Engagement,181+ Days
C0800,2024-06-14,2024-10-27,135,SMB,Standard,APAC,Desktop,Paid,9,5.24,68,25.1,493.46,1407.4,1,2024-11-16,Low Engagement,0,493.46,100,0,Medium Engagement,91–180 Days
C0801,2024-11-30,2025-07-14,226,Individual,Basic,US,Mobile,Paid,19,4.7,66,25.5,276.12,611.32,1,2025-08-04,Low Engagement,0,276.12,100,0,Medium Engagement,181+ Days
C0802,2024-01-30,2024-12-10,315,Individual,Basic,US,Desktop,Referral,0,3.13,46,14.7,74.29,187.61,1,2024-12-20,Low Engagement,0,74.29,100,0,Low Engagement,181+ Days
C0803,2024-09-03,2025-06-24,294,Individual,Basic,US,Desktop,Organic,12,7.57,82,33.6,417.57,1190.7,1,2025-07-03,Better Alternative,0,417.57,100,0,Medium Engagement,181+ Days
C0804,2024-04-15,2024-10-26,194,SMB,Premium,US,Mobile,Organic,0,2.19,1,5.6,140.89,481.91,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0805,2024-02-20,2024-04-08,48,Individual,Basic,APAC,Mobile,Referral,4,7.12,43,25.0,393.11,789.11,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0806,2024-03-21,2024-11-08,232,Enterprise,Premium,EU,Mobile,Paid,15,8.58,63,33.9,479.41,1558.06,1,2024-11-18,Low Engagement,0,479.41,100,0,Medium Engagement,181+ Days
C0807,2024-05-12,2024-11-21,193,Individual,Standard,APAC,Desktop,Referral,14,3.06,80,22.5,354.46,1186.79,1,2024-11-29,Service Issues,0,354.46,100,0,Low Engagement,181+ Days
C0808,2024-10-11,2025-04-16,187,Individual,Premium,APAC,Desktop,Organic,48,8.8,77,43.2,306.09,869.55,1,2025-05-03,Price,0,306.09,100,0,Medium Engagement,181+ Days
C0809,2024-05-17,2025-03-16,303,Individual,Premium,APAC,Mobile,Referral,27,1.3,27,12.7,240.99,810.34,1,2025-04-14,Service Issues,0,240.99,100,0,Low Engagement,181+ Days
C0810,2024-07-02,2025-06-16,349,SMB,Basic,EU,Mobile,Organic,30,9.22,90,42.6,194.92,447.49,1,2025-07-04,Service Issues,0,194.92,100,0,Medium Engagement,181+ Days
C0811,2024-11-25,2025-05-04,160,Individual,Basic,US,Desktop,Paid,22,2.07,53,17.5,189.44,645.24,1,2025-05-21,Price,0,189.44,100,0,Low Engagement,91–180 Days
C0812,2024-09-29,2025-02-11,135,Enterprise,Basic,APAC,Desktop,Organic,47,6.81,73,37.4,325.46,945.65,1,2025-03-12,Better Alternative,0,325.46,100,0,Medium Engagement,91–180 Days
C0813,2024-12-05,2025-10-11,310,Individual,Basic,APAC,Mobile,Paid,44,3.25,66,26.8,380.61,602.89,1,2025-10-25,Low Engagement,0,380.61,100,0,Medium Engagement,181+ Days
C0814,2024-03-09,2025-01-20,317,Individual,Standard,US,Desktop,Paid,42,8.53,35,35.0,345.69,1145.53,1,2025-02-06,Low Engagement,0,345.69,100,0,Medium Engagement,181+ Days
C0815,2024-02-03,2025-01-13,345,SMB,Basic,APAC,Mobile,Organic,16,5.61,62,26.5,115.24,284.52,1,2025-01-21,Price,0,115.24,100,0,Medium Engagement,181+ Days
C0816,2024-09-18,2025-05-19,243,Individual,Basic,EU,Mobile,Organic,48,2.22,24,18.8,257.11,622.37,1,2025-06-15,Better Alternative,0,257.11,100,0,Low Engagement,181+ Days
C0817,2024-02-22,2024-03-10,17,SMB,Basic,APAC,Mobile,Paid,33,6.14,85,34.7,399.99,1053.15,1,2024-04-01,Price,0,399.99,100,0,Medium Engagement,0–30 Days
C0818,2024-07-23,2025-07-08,350,SMB,Premium,APAC,Desktop,Referral,12,4.67,47,21.1,248.34,446.71,1,2025-07-24,Service Issues,0,248.34,100,0,Low Engagement,181+ Days
C0819,2024-05-05,2024-09-20,138,SMB,Basic,US,Desktop,Organic,13,6.95,38,25.7,277.58,676.83,1,2024-10-07,Low Engagement,0,277.58,100,0,Medium Engagement,91–180 Days
C0820,2024-08-22,2025-05-22,273,SMB,Basic,APAC,Desktop,Paid,10,8.94,46,31.2,390.15,1233.75,1,2025-06-18,Better Alternative,0,390.15,100,0,Medium Engagement,181+ Days
C0821,2024-02-12,2024-07-27,166,Individual,Basic,APAC,Desktop,Paid,27,4.68,93,31.0,337.41,516.56,1,2024-08-16,Service Issues,0,337.41,100,0,Medium Engagement,91–180 Days
C0822,2024-08-27,2025-08-23,361,SMB,Premium,EU,Mobile,Referral,41,3.61,20,20.2,216.49,442.9,1,2025-08-31,Better Alternative,0,216.49,100,0,Low Engagement,181+ Days
C0823,2024-04-20,2024-05-04,14,SMB,Standard,US,Desktop,Organic,31,1.13,29,13.4,449.8,676.91,0,,Unknown,1,0.0,0,100,Low Engagement,0–30 Days
C0824,2024-09-05,2024-12-09,95,Individual,Basic,US,Mobile,Paid,34,6.17,91,35.9,98.03,228.55,1,2024-12-20,Better Alternative,0,98.03,100,0,Medium Engagement,91–180 Days
C0825,2024-05-30,2024-11-30,184,Individual,Basic,EU,Mobile,Referral,30,4.62,30,22.0,497.85,1471.96,1,2024-12-18,Low Engagement,0,497.85,100,0,Low Engagement,181+ Days
C0826,2024-07-01,2025-04-26,299,Individual,Basic,APAC,Mobile,Paid,16,4.37,25,17.9,77.05,238.67,1,2025-05-18,Service Issues,0,77.05,100,0,Low Engagement,181+ Days
C0827,2024-12-01,2025-06-21,202,Individual,Basic,US,Desktop,Organic,46,2.65,21,19.0,27.18,92.15,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0828,2024-04-04,2025-02-18,320,Individual,Premium,US,Mobile,Referral,8,4.87,20,16.8,447.21,1215.07,1,2025-03-05,Service Issues,0,447.21,100,0,Low Engagement,181+ Days
C0829,2024-01-08,2024-05-15,128,SMB,Standard,APAC,Mobile,Paid,9,9.86,0,26.4,137.58,276.43,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0830,2024-12-25,2025-08-09,227,SMB,Basic,APAC,Desktop,Referral,7,3.68,36,16.0,370.26,1239.74,1,2025-09-01,Low Engagement,0,370.26,100,0,Low Engagement,181+ Days
C0831,2024-07-02,2024-11-02,123,Individual,Premium,US,Mobile,Organic,20,6.4,76,31.4,409.29,1248.59,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0832,2024-10-07,2025-03-10,154,SMB,Basic,APAC,Desktop,Referral,12,7.99,84,35.0,432.31,1145.13,1,2025-03-28,Service Issues,0,432.31,100,0,Medium Engagement,91–180 Days
C0833,2024-07-13,2024-08-17,35,Individual,Standard,US,Desktop,Organic,49,7.74,45,35.9,495.97,1433.99,1,2024-09-06,Price,0,495.97,100,0,Medium Engagement,31–90 Days
C0834,2024-12-17,2025-05-11,145,SMB,Premium,APAC,Desktop,Paid,4,3.96,8,11.9,161.14,539.6,1,2025-05-19,Low Engagement,0,161.14,100,0,Low Engagement,91–180 Days
C0835,2024-07-13,2025-05-21,312,SMB,Basic,APAC,Mobile,Organic,5,6.5,16,19.6,360.92,1055.61,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0836,2024-06-03,2025-01-30,241,Enterprise,Standard,EU,Desktop,Paid,29,8.84,46,34.8,75.39,168.63,1,2025-02-18,Better Alternative,0,75.39,100,0,Medium Engagement,181+ Days
C0837,2024-04-02,2024-06-26,85,Individual,Basic,APAC,Desktop,Paid,30,1.14,84,21.4,215.27,629.89,1,2024-07-04,Low Engagement,0,215.27,100,0,Low Engagement,31–90 Days
C0838,2024-06-08,2025-05-11,337,Enterprise,Basic,EU,Desktop,Organic,16,4.92,94,29.6,427.03,674.94,1,2025-06-05,Service Issues,0,427.03,100,0,Medium Engagement,181+ Days
C0839,2024-03-01,2025-02-18,354,Individual,Basic,APAC,Desktop,Paid,10,3.02,58,18.2,196.48,446.57,1,2025-02-24,Better Alternative,0,196.48,100,0,Low Engagement,181+ Days
C0840,2024-05-01,2025-03-08,311,SMB,Basic,US,Mobile,Referral,19,4.5,53,23.0,303.73,702.42,1,2025-03-11,Better Alternative,0,303.73,100,0,Low Engagement,181+ Days
C0841,2024-02-20,2024-12-14,298,SMB,Standard,US,Desktop,Paid,47,4.74,85,34.0,261.81,480.07,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0842,2024-10-03,2024-10-13,10,Individual,Premium,APAC,Mobile,Organic,8,7.72,11,22.6,330.06,510.33,1,2024-10-24,Price,0,330.06,100,0,Low Engagement,0–30 Days
C0843,2024-01-05,2024-06-09,156,Individual,Standard,APAC,Desktop,Referral,1,1.84,63,14.2,486.99,860.4,1,2024-06-19,Service Issues,0,486.99,100,0,Low Engagement,91–180 Days
C0844,2024-04-01,2025-01-22,296,SMB,Premium,US,Mobile,Referral,36,5.61,5,22.0,46.75,131.33,1,2025-02-05,Low Engagement,0,46.75,100,0,Low Engagement,181+ Days
C0845,2024-06-18,2024-11-16,151,Individual,Premium,APAC,Desktop,Paid,0,6.08,52,23.0,295.5,917.4,1,2024-12-14,Low Engagement,0,295.5,100,0,Low Engagement,91–180 Days
C0846,2024-11-12,2025-01-13,62,SMB,Basic,EU,Mobile,Paid,3,5.45,15,16.5,434.25,1509.63,1,2025-02-06,Service Issues,0,434.25,100,0,Low Engagement,31–90 Days
C0847,2024-01-22,2024-11-30,313,Enterprise,Basic,EU,Desktop,Organic,35,7.59,89,39.3,251.06,550.51,1,2024-12-09,Better Alternative,0,251.06,100,0,Medium Engagement,181+ Days
C0848,2024-11-21,2025-02-07,78,SMB,Basic,EU,Mobile,Referral,24,4.45,4,16.5,57.69,155.69,1,2025-03-03,Better Alternative,0,57.69,100,0,Low Engagement,31–90 Days
C0849,2024-01-01,2024-04-09,99,Individual,Standard,EU,Mobile,Organic,2,9.5,72,34.9,289.06,975.37,1,2024-05-05,Better Alternative,0,289.06,100,0,Medium Engagement,91–180 Days
C0850,2024-05-12,2024-12-27,229,Individual,Premium,EU,Mobile,Paid,8,5.34,45,21.7,179.4,329.03,1,2025-01-19,Better Alternative,0,179.4,100,0,Low Engagement,181+ Days
C0851,2024-08-20,2025-03-09,201,SMB,Basic,APAC,Desktop,Referral,21,6.14,13,21.5,94.37,277.0,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0852,2024-01-12,2024-03-24,72,Individual,Standard,APAC,Mobile,Organic,22,8.43,43,31.9,427.54,1286.88,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0853,2024-12-11,2025-03-03,82,Enterprise,Standard,EU,Mobile,Organic,11,3.48,62,20.2,270.37,453.67,1,2025-03-13,Low Engagement,0,270.37,100,0,Low Engagement,31–90 Days
C0854,2024-02-15,2024-08-03,170,SMB,Standard,APAC,Mobile,Organic,9,1.68,93,20.0,467.97,1508.03,1,2024-08-07,Service Issues,0,467.97,100,0,Low Engagement,91–180 Days
C0855,2024-02-03,2024-07-30,178,SMB,Basic,APAC,Mobile,Organic,33,7.37,51,32.7,406.89,1272.02,1,2024-08-12,Low Engagement,0,406.89,100,0,Medium Engagement,91–180 Days
C0856,2024-03-18,2024-06-24,98,SMB,Basic,EU,Desktop,Organic,42,5.35,25,25.5,352.63,552.5,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0857,2024-08-05,2025-02-06,185,SMB,Basic,APAC,Mobile,Referral,9,9.07,52,32.3,22.41,37.7,1,2025-03-07,Low Engagement,0,22.41,100,0,Medium Engagement,181+ Days
C0858,2024-10-27,2025-08-01,278,Enterprise,Basic,APAC,Mobile,Organic,29,9.84,28,34.6,225.36,360.18,1,2025-08-28,Price,0,225.36,100,0,Medium Engagement,181+ Days
C0859,2024-03-13,2024-06-03,82,Individual,Basic,APAC,Mobile,Referral,21,4.59,18,18.4,114.79,249.04,1,2024-06-16,Price,0,114.79,100,0,Low Engagement,31–90 Days
C0860,2024-10-08,2025-06-19,254,Enterprise,Standard,EU,Desktop,Organic,5,4.74,46,19.8,457.18,1151.44,1,2025-07-15,Service Issues,0,457.18,100,0,Low Engagement,181+ Days
C0861,2024-09-05,2024-11-30,86,SMB,Basic,APAC,Mobile,Paid,49,4.67,7,22.5,103.8,266.22,1,2024-12-05,Service Issues,0,103.8,100,0,Low Engagement,31–90 Days
C0862,2024-02-16,2024-08-02,168,SMB,Premium,US,Mobile,Paid,1,3.92,22,13.3,157.31,320.18,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0863,2024-04-30,2025-03-29,333,SMB,Standard,US,Mobile,Organic,29,8.04,34,31.0,268.08,890.88,1,2025-04-12,Price,0,268.08,100,0,Medium Engagement,181+ Days
C0864,2024-08-01,2024-11-16,107,Enterprise,Standard,EU,Mobile,Paid,1,7.83,94,33.9,146.41,327.45,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0865,2024-08-26,2024-12-15,111,Individual,Basic,US,Desktop,Referral,31,5.31,52,27.3,120.74,192.11,1,2024-12-29,Service Issues,0,120.74,100,0,Medium Engagement,91–180 Days
C0866,2024-02-25,2024-07-15,141,SMB,Standard,EU,Mobile,Organic,41,1.4,98,26.4,307.57,646.04,1,2024-07-31,Price,0,307.57,100,0,Medium Engagement,91–180 Days
C0867,2024-12-15,2025-04-05,111,Individual,Premium,US,Mobile,Referral,15,3.79,95,26.7,62.69,160.63,1,2025-04-29,Better Alternative,0,62.69,100,0,Medium Engagement,91–180 Days
C0868,2024-04-16,2024-05-14,28,Individual,Basic,US,Desktop,Organic,11,3.63,57,19.8,47.92,111.0,1,2024-06-02,Price,0,47.92,100,0,Low Engagement,0–30 Days
C0869,2024-11-14,2025-02-13,91,Enterprise,Basic,US,Desktop,Paid,0,8.3,4,21.4,198.68,406.83,1,2025-03-07,Low Engagement,0,198.68,100,0,Low Engagement,91–180 Days
C0870,2024-02-17,2024-12-01,288,Individual,Standard,EU,Desktop,Referral,7,1.79,15,8.1,365.92,644.99,1,2024-12-19,Better Alternative,0,365.92,100,0,Low Engagement,181+ Days
C0871,2024-03-01,2025-02-12,348,Enterprise,Basic,EU,Mobile,Paid,47,8.25,16,32.4,286.31,898.53,1,2025-02-20,Better Alternative,0,286.31,100,0,Medium Engagement,181+ Days
C0872,2024-12-02,2025-11-07,340,Individual,Basic,APAC,Desktop,Paid,49,7.02,31,32.0,222.98,778.71,1,2025-11-30,Low Engagement,0,222.98,100,0,Medium Engagement,181+ Days
C0873,2024-01-26,2024-06-12,138,Enterprise,Basic,EU,Mobile,Organic,12,7.59,95,35.6,291.56,629.5,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0874,2024-10-18,2025-10-06,353,Enterprise,Basic,US,Desktop,Referral,14,4.89,51,22.7,195.42,442.28,1,2025-10-20,Low Engagement,0,195.42,100,0,Low Engagement,181+ Days
C0875,2024-09-13,2025-07-29,319,SMB,Standard,US,Mobile,Paid,43,7.12,19,29.2,469.35,1284.18,1,2025-08-07,Price,0,469.35,100,0,Medium Engagement,181+ Days
C0876,2024-01-08,2024-04-15,98,SMB,Basic,EU,Desktop,Organic,7,6.48,65,27.4,46.35,136.12,1,2024-04-23,Price,0,46.35,100,0,Medium Engagement,91–180 Days
C0877,2024-04-22,2024-11-30,222,SMB,Premium,EU,Mobile,Organic,9,7.92,83,34.0,343.23,783.96,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0878,2024-12-20,2025-05-21,152,Enterprise,Standard,EU,Desktop,Organic,45,5.02,81,33.7,447.82,1482.22,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0879,2024-09-09,2024-11-22,74,SMB,Standard,APAC,Mobile,Paid,4,5.26,0,14.0,405.86,1063.36,1,2024-12-15,Better Alternative,0,405.86,100,0,Low Engagement,31–90 Days
C0880,2024-06-28,2024-09-21,85,Individual,Standard,US,Mobile,Organic,49,6.79,57,35.3,108.34,260.1,1,2024-10-15,Service Issues,0,108.34,100,0,Medium Engagement,31–90 Days
C0881,2024-07-25,2025-02-18,208,Individual,Premium,APAC,Mobile,Referral,18,1.97,92,22.3,162.04,452.63,1,2025-02-28,Price,0,162.04,100,0,Low Engagement,181+ Days
C0882,2024-10-29,2025-03-30,152,Enterprise,Basic,APAC,Mobile,Referral,46,4.93,92,35.3,364.18,1240.25,1,2025-04-09,Price,0,364.18,100,0,Medium Engagement,91–180 Days
